"Site","Date","Round","White","Black","Result","ECO","WhiteElo","BlackElo","Annotator","Source","Remark","pgn","ID","Time","Moves","Termination"
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Mukhin Mikhail (RUS)","1/2-1/2","D91","2500","2420","","","40 Ch","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Bg5 c6 6.e3 O-O 7.Qb3 dxc4 8.Bxc4 b5 9.Be2 Be6 10.Qc2 Nbd7 11.O-O h6 12.Bh4 Qb6 13.a4 a6 14.a5 Qa7 15.b4 Rac8 16.h3 Nd5 17.Nxd5 cxd5 18.Qb2 g5 19.Bg3 Rc6 20.Rac1 Rfc8 21.Rxc6 Rxc6 22.Bd3 Qb7 23.Nd2 Qc8 24.Nb3 Nf6 25.Be5 Bf5 26.Bxf5 Qxf5 27.Bxf6 Bxf6 28.Nc5 e5 29.Qd2 exd4 30.exd4 Kg7 31.Qe3 h5 32.Rd1 g4 33.Rd3 Kg6 34.Qe2 gxh3 35.Rg3+ Kh6 36.Rxh3 Rc8 37.Rf3 Qg5 38.Qd3 Rg8 39.g3 Rg6 40.Kg2 Qg4 41.Qe3+ Kg7 42.Rf4 Qc8 43.Qf3 h4 44.g4 Qd8 45.Kh3 Qd6 46.Nd3 Kg8 47.Rf5 Bxd4 48.Rxd5 Qf6 49.Qxf6 Bxf6 50.Nf4 Rg5 51.Rxg5+ Bxg5 52.Nd5 Bd8 53.g5 Kf8 54.Kxh4 Ke8 55.Kg4 Kd7 56.Kf5 Kc6 57.Nf4 Be7 58.Nd3 Kd5 59.f4 Kd4 60.Ne5 Bxb4 61.Kf6 Bc3 62.Kxf7 b4 63.g6 b3 64.g7 b2 65.g8Q b1Q 66.Kf6 Qb5 67.Qg3 Bxa5 68.Qg1+ Kc3 69.Qe1+ Kc2 70.Qe4+ Kd1 71.Qf3+ Kc2 72.Qe4+ Kd1 73.Nc4 Bb4 74.Kg6 a5 75.f5 Qb8 76.Qd5+ Ke2 77.Qe6+ Kd1 78.Ne3+ Kd2 79.Nf1+ Kd3 80.f6 Qf4 81.Qa6+ 1/2-1/2')"">","o_194745","","",""
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Rashkovsky Nukhim N (RUS)","1-0","B90","2500","2430","","","40 Ch","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e5 7.Nb3 Be7 8.Qd2 Be6 9.f3 O-O 10.O-O-O Nbd7 11.g4 b5 12.a3 Nb6 13.g5 Nh5 14.Nd5 Bxd5 15.exd5 Rc8 16.Na5 Nxd5 17.Qxd5 Qxa5 18.Bd3 g6 19.Kb1 Qc7 20.Be4 Rb8 21.Qb3 Rfc8 22.Bd5 Bf8 23.f4 Ng7 24.h4 Nf5 25.Rh2 Bg7 26.h5 a5 27.hxg6 hxg6 28.Qd3 b4 29.a4 Re8 30.Rdh1 b3 31.cxb3 Rb4 32.fxe5 Rxe5 33.Rc1 Qd8 34.Bd2 Rd4 35.Qa6 Re8 36.Bc6 Rf8 37.Bc3 Qxg5 38.Qxa5 Qf4 39.Rch1 Ng3 40.Rg1 Ne4 41.Bxd4 Qxh2 42.Qd5 Nf2 43.Rc1 Nd3 44.Bxg7 Qd2 45.Rh1 Kxg7 46.Qd4+ f6 47.Be4 1-0')"">","o_194746","","",""
"","","","papawhisky","gritmoon","0-1","","1254","1342","","","","","l_194746","              15|10","27","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Savon Vladimir A (UKR)","1/2-1/2","E94","2500","2595","","","40 Ch","1.Nf3 Nf6 2.c4 g6 3.Nc3 Bg7 4.d4 d6 5.e4 O-O 6.Be2 e5 7.O-O Qe7 8.d5 a5 9.Be3 Na6 10.Nd2 h5 11.f3 Kh7 12.Bd3 Bh6 13.Bxh6 Kxh6 14.a3 Bd7 15.Rb1 Nc5 16.Nb3 Nxb3 17.Qxb3 Kg7 18.Qc2 h4 19.b4 axb4 20.axb4 Nh5 21.Qd2 Ra3 22.Ra1 Rfa8 23.Rxa3 Rxa3 24.Qb2 Ra8 25.Ne2 Qf6 26.c5 Nf4 27.Nxf4 exf4 28.Qxf6+ Kxf6 29.c6 bxc6 30.dxc6 Bxc6 31.Rc1 Be8 32.Rxc7 Rb8 33.Rc4 Ke5 34.b5 Bd7 35.Rb4 Rb6 36.h3 g5 37.Rb1 f5 38.exf5 Bxf5 39.Re1+ Kf6 40.Bf1 d5 41.Kf2 Rb8 42.Ra1 Ke5 43.Ra2 Kd4 44.Ke1 Bd7 45.Rd2+ Kc5 46.Rc2+ Kd6 1/2-1/2')"">","o_194747","","",""
"","","","copy92","768","0-1","","1156","1359","","","","","l_194747","              10 min","32","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Shamkovich Leonid (USA)","1-0","A04","2500","2535","","","40 Ch","1.Nf3 Nf6 2.g3 g6 3.Bg2 Bg7 4.O-O O-O 5.d3 c5 6.e4 Nc6 7.c3 d6 8.Nbd2 Ne8 9.Nb3 a5 10.a4 e5 11.Be3 f5 12.exf5 gxf5 13.Bg5 Nf6 14.Nh4 Be6 15.d4 cxd4 16.cxd4 Nxd4 17.Nxd4 exd4 18.Nf3 Qd7 19.Bxf6 Bxf6 20.Nxd4 Bc4 21.Re1 f4 22.Rc1 fxg3 23.hxg3 Bf7 24.Nb5 Rac8 25.Rxc8 Rxc8 26.Bd5 Rf8 27.Bxf7+ Qxf7 28.Nxd6 Qg7 29.Qd5+ Kh8 30.Re8 h6 31.Nf5 Qg8 32.Qd6 Bg7 33.Nxg7 Kxg7 34.Rxf8 1-0')"">","o_194748","","",""
"","","","runa1003","okcchessnoFB","1-0","","1424","1455","","","","","l_194748","              2 min","30","time"
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Tal Mikhail (LAT)","1/2-1/2","E90","2500","0","","","40 Ch","1.Nf3 c5 2.c4 g6 3.d4 Bg7 4.d5 d6 5.Nc3 Nf6 6.e4 O-O 7.Bd3 e6 8.O-O exd5 9.exd5 Bg4 10.h3 Bxf3 11.Qxf3 Nfd7 12.Qd1 Na6 13.Bf4 Ne5 14.Bg3 Qb6 15.Rb1 Rae8 16.Be2 f5 17.Qd2 Qb4 18.a3 Qb3 19.Nb5 Nxc4 20.Bxc4 Qxc4 21.Nxd6 Qe2 22.Rbd1 Re7 23.Bh4 Qxd2 24.Rxd2 Rd7 25.Nb5 Re8 26.d6 Re4 27.Be7 Kf7 28.Rfd1 b6 29.f3 Re6 30.Bh4 Be5 31.Kf1 Nb8 32.Nxa7 Rxa7 33.d7 Nc6 34.d8Q Nxd8 35.Rd7+ Rxd7 36.Rxd7+ Kf8 1/2-1/2')"">","o_194749","","",""
"Baku (Azerbaijan)","1972.??.??","?","Dzindzichashvili Roman (USA)","Zhidkov Valery S (UKR)","1-0","A72","2500","2412","","","40 Ch","1.d4 Nf6 2.c4 e6 3.Nf3 c5 4.d5 exd5 5.cxd5 g6 6.Nc3 Bg7 7.e4 O-O 8.Be2 d6 9.Bg5 h6 10.Bh4 Bg4 11.Nd2 Bxe2 12.Qxe2 a6 13.O-O Nbd7 14.Nc4 b5 15.Nxd6 Qb6 16.Bg3 Nh5 17.Nf5 Nxg3 18.Nxg3 c4 19.Kh1 h5 20.Qc2 Nc5 21.f4 h4 22.Nge2 Nd3 23.h3 b4 24.Na4 Qe3 25.e5 b3 26.axb3 cxb3 27.Qd1 Rac8 28.Nac3 Nf2+ 29.Rxf2 Qxf2 30.Qd3 a5 31.Ne4 Qb6 32.N2c3 f5 33.exf6 Bxf6 34.d6 Bxc3 35.Nxc3 Kh7 36.Ne4 Rxf4 37.Ng5+ Kh6 38.Ne6 Rf6 39.Qe4 g5 40.Qe5 Rg6 41.Rd1 Qc6 42.Nd4 Qd7 43.Nf5+ Kh7 44.Ne7 Re8 45.Nxg6 Kxg6 46.Qxa5 Rf8 47.Qd5 Rf6 48.Qxb3 1-0')"">","o_194750","","",""
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Bronstein David I (RUS)","1-0","A16","2520","2585","","","40 Ch","1.Nf3 Nf6 2.c4 g6 3.Nc3 Bg7 4.g3 O-O 5.Bg2 d5 6.cxd5 Nxd5 7.O-O Nc6 8.Nxd5 Qxd5 9.d3 Qb5 10.Qc2 a5 11.a4 Qb4 12.Rb1 Be6 13.b3 Qd6 14.Bf4 Qd7 15.Rfc1 Bg4 16.Qc5 Rfe8 17.Be3 e5 18.Qb5 Rab8 19.Rc2 Qe7 20.Rbc1 Bd7 21.Qc5 Qd8 22.Bg5 f6 23.Bd2 Bf8 24.Qd5+ Be6 25.Qxd8 Rbxd8 26.Rb1 Bd5 27.Bc3 e4 28.Ne1 f5 29.dxe4 fxe4 30.Rd2 Bh6 31.e3 Bg7 32.Bxg7 Kxg7 33.Nc2 Kf6 34.b4 Ba2 35.Rxd8 Rxd8 36.Ra1 Bb3 37.Bxe4 axb4 38.Rb1 Ba2 39.Rb2 Rd1+ 40.Kg2 b3 41.Bxc6 bxc6 42.Nd4 c5 43.Nxb3 c4 44.Nd2 Ra1 45.Rc2 c5 46.Nxc4 Bb3 47.Rc3 Bxa4 48.e4 Bc6 49.Kf3 Ke6 50.h4 h6 51.Nd2 Kd6 52.Kf4 Ra2 53.Nc4+ Ke6 54.f3 Bb5 55.Ne5 Kd6 56.Nf7+ Kc6 57.Ne5+ Kd6 58.Nxg6 c4 59.Ke3 Be8 60.Nf4 Bf7 61.g4 Bg8 62.g5 hxg5 63.hxg5 Ra5 64.g6 Kc5 65.Nd3+ Kd6 66.Nc1 Ke7 67.f4 Kf6 68.f5 Bd5 69.exd5 Rxd5 70.g7 Re5+ 71.Kd4 Re8 72.Rg3 Kxf5 73.g8Q Rxg8 74.Rxg8 1-0')"">","o_194751","","",""
"","","","wolfbayn","NORM","1-0","","1359","1288","","","","","c_194751","3 days","10","time"
"","","","juldar","zuzuka3","0-1","","1500","2047","","","","","l_194751","              10 min","47","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Grigorian Karen (RUS)","1/2-1/2","A34","2520","2470","","","40 Ch","1.Nf3 c5 2.c4 Nf6 3.Nc3 d5 4.cxd5 Nxd5 5.g3 Nb6 6.Bg2 Nc6 7.O-O e5 8.d3 Be7 9.Be3 O-O 10.Rc1 Be6 11.Ne4 c4 12.Nc5 Bxc5 13.Bxc5 Re8 14.dxc4 Nxc4 15.Qxd8 Raxd8 16.b3 Nd2 17.Rfd1 Ne4 18.Ba3 Rxd1+ 19.Rxd1 Nc3 20.Ra1 e4 21.Ng5 Nd4 22.Bb2 Ndxe2+ 23.Kf1 Bd7 24.Ke1 Bb5 25.Bxc3 Nxc3 26.Kd2 f6 27.Kxc3 fxg5 28.Re1 Bc6 29.Kd4 Rd8+ 30.Kc3 e3 31.Bxc6 exf2 32.Rf1 Rc8 33.Rxf2 Rxc6+ 34.Kd4 g4 35.Ke5 h5 36.Rd2 Kh7 37.Rf2 Kg6 38.Ke4 Re6+ 39.Kd5 Rf6 40.Rc2 h4 41.gxh4 1/2-1/2')"">","o_194752","","",""
"","","","try_me2586","malabo48","","","1601","1504","","","","","l_194752","              1 min","44","time"
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Gufeld Eduard (USA)","1-0","D73","2520","2525","","","40 Ch","1.Nf3 g6 2.c4 Bg7 3.d4 Nf6 4.g3 c6 5.Bg2 d5 6.Ne5 O-O 7.O-O dxc4 8.Nxc4 Be6 9.b3 Bd5 10.Bb2 Bxg2 11.Kxg2 Nbd7 12.Nbd2 c5 13.Nf3 cxd4 14.Bxd4 b5 15.Ne3 Qb8 16.Rc1 Qb7 17.Kg1 Rac8 18.Rxc8 Rxc8 19.Qa1 a6 20.Rd1 h6 21.Bb2 Kh7 22.h3 Rc5 23.Kg2 Bf8 24.Qb1 Ne5 25.Rd8 Nxf3 26.exf3 Bg7 27.Qd3 Rc8 28.Be5 Rxd8 29.Qxd8 Ng8 30.Bxg7 Kxg7 31.Nd5 a5 32.Nc3 b4 33.Nd5 e6 34.Ne3 Qb5 35.Nc4 a4 36.Nd6 Qc6 37.bxa4 e5 38.a5 Qa4 39.Qb6 Qxa2 40.Qxb4 Nf6 41.Qc4 1-0')"">","o_194753","","",""
"","","","Golbat","WDP","0-1","","1901","1878","","","","","l_194753","              1 min","33","checkmate"
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Kholmov Ratmir D (RUS)","1-0","A17","2520","2550","","","40 Ch","1.Nf3 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 O-O 5.a3 Bxc3 6.Qxc3 d6 7.b4 a5 8.Bb2 e5 9.e3 Nbd7 10.Be2 Nb6 11.Qc2 Bg4 12.O-O Re8 13.d3 Qd7 14.Rfd1 Qa4 15.Qc3 Qc6 16.b5 Qd7 17.a4 Qe7 18.h3 Bh5 19.Re1 Nfd7 20.Nxe5 Qxe5 21.Bxh5 Qxc3 22.Bxc3 Nc5 23.Be2 d5 24.cxd5 Nxd5 25.Bd2 Nb6 26.Ra3 Ncxa4 27.Rea1 Nc5 28.Bxa5 Nd5 29.Bf3 c6 30.Bd2 Rac8 31.Rc1 Ne6 32.Ra7 Ne7 33.Rxb7 cxb5 34.Rxc8 Nxc8 35.Bc6 Nd6 36.Bxe8 Nxb7 37.Bxb5 Nd6 38.Bc6 h6 39.Bb4 Nc8 40.d4 1-0')"">","o_194754","","",""
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Lein Anatoly (USA)","0-1","E94","2520","2530","","","40 Ch","1.Nf3 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.d4 O-O 6.Be2 e5 7.O-O exd4 8.Nxd4 Re8 9.f3 c6 10.Kh1 Nh5 11.f4 Qh4 12.Kg1 Na6 13.Be3 Nc5 14.Bf2 Qxf4 15.Bxh5 gxh5 16.Nf5 Bxf5 17.exf5 Qxf5 18.Qxd6 Ne4 19.Nxe4 Rxe4 20.Bxa7 Qe6 21.Qxe6 fxe6 22.Rad1 Bxb2 23.Bb6 Rxc4 24.Rd7 Rb4 25.Bc5 Rb5 26.Be7 Rxa2 27.Rf8+ Kg7 28.Bd6+ Kg6 29.h3 Bd4+ 30.Kh2 Rd5 31.Rg8+ Kf5 32.Rf7+ Ke4 33.Bb8 b5 34.Rg3 Rf5 35.Rxh7 Ra1 36.Rg6 Bg1+ 37.Kg3 Bf2+ 38.Kh2 e5 39.g4 Bg1+ 40.Kg2 Rf2+ 41.Kg3 Rf3+ 42.Kh4 Bf2+ 43.Kg5 Be3+ 44.Kh4 Rh1 45.gxh5 Rhxh3+ 0-1')"">","o_194755","","",""
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Mukhin Mikhail (RUS)","1/2-1/2","A16","2520","2420","","","40 Ch","1.Nf3 Nf6 2.c4 g6 3.Nc3 Bg7 4.g3 O-O 5.Bg2 d5 6.cxd5 Nxd5 7.O-O c5 8.Nxd5 Qxd5 9.d3 Nc6 10.Be3 Qd6 11.Rc1 Nd4 12.Nxd4 cxd4 13.Bd2 Be6 14.Qa4 Qb6 15.Ba5 Qa6 16.Rc7 Rab8 17.Qa3 Be5 18.Rc2 Bd6 19.Bb4 Qxa3 20.bxa3 Bxb4 21.axb4 Rbc8 22.Rfc1 1/2-1/2')"">","o_194756","","",""
"","","","Fianjello","RayT","1-0","","1783","1676","","","","","l_194756","              1 min","13","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Savon Vladimir A (UKR)","1/2-1/2","A16","2520","2595","","","40 Ch","1.Nf3 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.g3 Nb6 6.Bg2 Bg7 7.O-O Nc6 8.d3 O-O 9.Be3 e5 10.Qc1 Nd4 11.Bh6 Re8 12.Bxg7 Kxg7 13.Nxd4 exd4 14.Ne4 Qe7 15.Re1 Bf5 16.Qc5 Rad8 17.Qxe7 Rxe7 18.Nc5 c6 19.Rac1 Nd5 20.Nb3 Nf6 21.Kf1 Be6 22.Nc5 Bc8 23.b4 Ng4 1/2-1/2')"">","o_194757","","",""
"","","","stalian123","wesnerm","0-1","","1621","1741","","","","","l_194757","              1 min","35","time"
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Tukmakov Vladimir B (UKR)","0-1","E62","2520","2560","","","40 Ch","1.c4 Nf6 2.Nc3 g6 3.g3 Bg7 4.Bg2 O-O 5.d4 d6 6.Nf3 c6 7.O-O Qa5 8.d5 Qb4 9.Nd2 Bd7 10.a3 Qb6 11.Rb1 cxd5 12.cxd5 Rc8 13.Nb3 Na6 14.Be3 Qd8 15.h3 Qe8 16.Qd2 Nc7 17.Rbc1 a5 18.Nd4 a4 19.g4 Na6 20.g5 Nh5 21.Ne4 Nc5 22.Nxc5 dxc5 23.Nf3 b6 24.Nh2 Ra5 25.Ng4 Rb5 26.Nh6+ Kh8 27.Rc2 Rd8 28.Rd1 Bc8 29.Qc1 Rb3 30.Kh2 f6 31.Rc3 Rb5 32.Bf3 fxg5 33.Bxh5 gxh5 34.Bxg5 Rd6 35.Qf4 Rg6 36.Re3 Rb3 37.Rxb3 axb3 38.Rd3 Qf8 39.Nf7+ Kg8 40.Rf3 Bf6 41.Nh6+ Kg7 42.h4 Qd8 43.Nf5+ Bxf5 44.Qxf5 c4 45.e4 Bxb2 46.e5 Qe8 47.Kh3 Bxa3 48.d6 exd6 49.Bf6+ Kf7 50.Qxh5 Qe6+ 51.Kh2 Kg8 52.Rg3 Rxg3 53.fxg3 dxe5 54.Qg5+ Kf7 55.Bxe5 b2 56.Qh5+ Qg6 57.Qf3+ Ke6 58.Bxb2 Qc2+ 0-1')"">","o_194758","","",""
"","","","aimammt","chessmaster1963","0-1","","1471","1429","","","","","l_194758","              3 min","49","time"
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Vasiukov Evgeni (RUS)","1/2-1/2","D59","2520","2575","","","40 Ch","1.d4 e6 2.c4 Nf6 3.Nc3 d5 4.Nf3 Be7 5.Bg5 O-O 6.e3 h6 7.Bh4 b6 8.cxd5 Nxd5 9.Bxe7 Qxe7 10.Rc1 Bb7 11.Nxd5 Bxd5 12.Bc4 Bb7 13.O-O Rc8 14.Qe2 Nd7 15.Ba6 Bxa6 16.Qxa6 c5 17.Rfd1 Qe8 1/2-1/2')"">","o_194759","","",""
"","","","tntmba","dariusxiii","1-0","","1528","1379","","","","","l_194759","              10 min","40","time"
"Baku (Azerbaijan)","1972.??.??","?","Furman Semen (RUS)","Zilberstein Valery I (RUS)","1/2-1/2","A16","2520","2445","","","40 Ch","1.Nf3 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.Qa4+ Bd7 6.Qb3 Nb6 7.d4 Bg7 8.Bg5 Be6 9.Qc2 Nc6 10.Rd1 Nb4 11.Qb1 O-O 12.e4 Bg4 13.d5 f5 14.a3 Na6 15.Be2 h6 16.Be3 Bxf3 17.gxf3 f4 18.Bc1 Be5 19.Nb5 Rf6 20.b4 Qd7 21.Bb2 Bxb2 22.Qxb2 c6 23.e5 Rff8 24.dxc6 Qxc6 25.Nd4 Qd5 26.Nf5 Qe6 27.Nxh6+ Kg7 28.Ng4 Rac8 29.Bb5 Nc7 30.Bd3 Ncd5 31.O-O Nc3 32.Rde1 Qa2 33.Qxa2 Nxa2 34.e6 Nc3 35.Ne5 Rf6 36.Nd7 Nxd7 37.exd7 Rd8 38.Rxe7+ Kh6 39.Bc4 Rd6 40.Be6 Ne2+ 41.Kg2 Nd4 42.Bg4 Nf5 43.Re5 Kg5 44.Ra5 a6 45.h4+ Kf6 46.h5 b6 47.Rxa6 gxh5 48.Bxh5 R8xd7 49.Rh1 Rh7 50.Rh3 Kg5 51.Bg4 Nh4+ 52.Kh2 Rdh6 53.Bc8 Rc7 54.Bg4 Rch7 55.Bc8 Rc7 56.Bg4 Rch7 1/2-1/2')"">","o_194760","","",""
"Baku (Azerbaijan)","1972.??.??","?","Grigorian Karen (RUS)","Alburt Lev O (USA)","1-0","A01","2470","2450","","","40 Ch","1.b3 e5 2.Bb2 Nc6 3.c4 Nf6 4.e3 Be7 5.Nc3 O-O 6.a3 d5 7.cxd5 Nxd5 8.Qc2 Nxc3 9.Bxc3 f5 10.Nf3 Bf6 11.d3 f4 12.Be2 fxe3 13.fxe3 Bh4+ 14.g3 Bg5 15.Bd2 Bh3 16.Qc4+ Kh8 17.Nxg5 Qxg5 18.Qh4 Qxh4 19.gxh4 Rf7 20.Bc3 Re8 21.Rg1 Rd7 22.O-O-O Nd4 23.exd4 exd4 24.Rde1 dxc3 25.Bg4 Rf8 26.Bxh3 Rxd3 27.Rg3 Rd2 28.Rxc3 Rxh2 29.Rf3 Rd8 30.Re7 h5 31.Rxc7 Kh7 32.Rg3 Kh8 33.Rc5 Re8 34.Rxh5+ Kg8 35.Bg2 Re1+ 36.Kd2 Ra1 37.Rhg5 Rxa3 38.Rxg7+ Kf8 39.Kc3 b5 40.Bd5 1-0')"">","o_194761","","",""
"","","","zkamenov","chrisgj002","0-1","","1317","1337","","","","","l_194761","              1 min","21","time"
"Baku (Azerbaijan)","1972.??.??","?","Grigorian Karen (RUS)","Balashov Yuri S (RUS)","0-1","E54","2470","2560","","","40 Ch","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Bd3 d5 6.Nf3 O-O 7.O-O dxc4 8.Bxc4 Bd7 9.Qd3 Bc6 10.Ne5 Qe7 11.a3 Ba5 12.dxc5 Rd8 13.Qc2 Qxc5 14.f4 Bxc3 15.Qxc3 Bd5 16.b4 Qc7 17.Bb2 Ne4 18.Qc2 Nd7 19.Rac1 Nxe5 20.Bxd5 Qxc2 21.Rxc2 exd5 22.Bxe5 Rac8 23.Rfc1 Rc4 24.b5 Rdc8 25.Rxc4 Rxc4 26.Rd1 f6 27.Bb8 a6 28.bxa6 bxa6 29.g4 Nc3 30.Rd3 Kf7 31.Kg2 g6 32.Rd2 Ke6 33.Kf3 Ra4 34.Rd3 Rxa3 35.f5+ gxf5 36.gxf5+ Kxf5 37.Bd6 Rb3 38.Bc5 a5 39.Bd4 Ne4 40.Rd1 a4 41.Ba1 Ke6 42.Rd4 Ra3 43.Bb2 Ra2 44.Rb4 a3 0-1')"">","o_194762","","",""
"","","","zargot","gamesbond","0-1","","1000","1140","","","","","l_194762","              1 min","26","time"
"Baku (Azerbaijan)","1972.??.??","?","Grigorian Karen (RUS)","Bronstein David I (RUS)","1/2-1/2","D87","2470","2585","","","40 Ch","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 c5 8.Ne2 O-O 9.O-O Nc6 10.Be3 Qc7 11.Rc1 b6 12.f4 e6 13.f5 exf5 14.Ng3 Na5 15.Bd5 Bb7 16.dxc5 Rad8 17.c4 fxe4 18.cxb6 axb6 19.Qg4 Bxd5 20.cxd5 Qe5 21.Qxe4 Rxd5 22.Bxb6 Qd6 23.Bf2 Nc6 24.Qe2 Nd4 25.Qc4 Ne6 26.Ne4 Qd8 27.Kh1 Qa8 28.a4 Ra5 29.Nc3 Rc8 30.Qb4 Bh6 31.Rcd1 Bf8 32.Qb3 Nf4 33.Rg1 Nh3 34.Rgf1 Nf4 35.Rg1 Nh3 36.Rgf1 Nf4 37.Rg1 Nh3 38.Rgf1 Nf4 1/2-1/2')"">","o_194763","","",""
"","","","Boemer","gautam_kumar000","","","1356","1304","","","","","l_194763","              1 min","43","time"
"Baku (Azerbaijan)","1972.??.??","?","Grigorian Karen (RUS)","Dzindzichashvili Roman (USA)","1-0","A58","2470","2500","","","40 Ch","1.d4 Nf6 2.c4 c5 3.d5 d6 4.Nc3 g6 5.g3 Bg7 6.Bg2 O-O 7.Nf3 a6 8.O-O b5 9.cxb5 axb5 10.Nxb5 Ba6 11.Nc3 Nbd7 12.h3 Qb6 13.Qc2 Rfb8 14.Re1 Ne8 15.Rb1 Nc7 16.Bg5 Kf8 17.Qd2 Nb5 18.Bh6 Nxc3 19.Qxc3 Nf6 20.Bxg7+ Kxg7 21.e4 Qb4 22.Qxb4 Rxb4 23.e5 Ne8 24.b3 Bb7 25.exd6 exd6 26.Re7 Kf8 27.Rbe1 h6 28.Nd2 Ba6 29.Bf1 Nf6 30.Bxa6 Rxa6 31.Nc4 Rb8 32.Rc7 Nxd5 33.Rd7 Kg8 34.Rxd6 Rxd6 35.Nxd6 Nc3 36.Re7 Nxa2 37.Nxf7 h5 38.Ne5 Rb6 39.Rc7 h4 40.g4 Nc1 41.Rxc5 Ne2+ 42.Kh2 Rf6 43.Nd3 Rf3 44.Rd5 Kf8 45.g5 Kg7 46.b4 Nf4 47.Nxf4 Rxf4 48.Kg2 Rxb4 49.Kf3 Kf7 50.Rd6 Kg7 51.Rf6 Rb5 52.Kg4 Rb4+ 53.f4 Rb1 54.Kxh4 Rg1 55.f5 gxf5 56.Rxf5 Ra1 57.Kh5 Ra3 58.h4 Ra7 59.Kg4 Rb7 60.h5 Ra7 61.h6+ Kg6 62.Rf6+ Kh7 63.Kh5 Ra5 64.Rf7+ Kg8 65.Re7 Rb5 66.Kg6 Rb8 67.Kf6 Rf8+ 68.Ke6 Ra8 69.g6 Ra6+ 70.Kf5 Ra5+ 71.Re5 Ra8 72.Rb5 Rc8 73.Ke5 Ra8 74.Rb7 Ra5+ 75.Kd4 Ra8 76.Kc5 Re8 77.Rc7 Rb8 78.Kc6 1-0')"">","o_194764","","",""
"","","","jmoater","fr1342","1-0","","1159","1076","","","","","l_194764","              10 min","49","resignation"
"Baku (Azerbaijan)","1972.??.??","?","Grigorian Karen (RUS)","Kholmov Ratmir D (RUS)","0-1","E42","2470","2550","","","40 Ch","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 c5 5.Nge2 cxd4 6.exd4 d5 7.c5 Ne4 8.Be3 O-O 9.a3 Nxc3 10.Nxc3 Bxc3+ 11.bxc3 b6 12.Bd3 Ba6 13.O-O Bxd3 14.Qxd3 bxc5 15.dxc5 Nd7 16.Bd4 Qc7 17.Rae1 Nxc5 18.Qe3 Nd7 19.f4 Rfe8 20.Qh3 Qd6 21.Re3 f6 22.Rfe1 e5 23.fxe5 Nxe5 24.a4 Re7 25.Qf5 Rae8 26.g4 h6 27.h4 Nc6 28.Rxe7 Rxe7 29.Rxe7 Nxe7 30.Qf2 Nc6 31.Bxa7 Qd7 32.Bb6 Qxg4+ 33.Qg2 Qxa4 34.Qxd5+ Kh8 35.c4 Qa1+ 36.Kg2 Qa2+ 37.Bf2 Ne5 38.Qd8+ Kh7 39.c5 Qc2 40.Qd4 Kg6 41.Qf4 0-1')"">","o_194765","","",""
"","","","aleb","bigward","0-1","","1506","1486","","","","","l_194765","              10 min","50","time"
