"type","ID","pgn","color","move","piece","x","y","sq"
"livechess","1022982902","20...Bf5","black","20","Bishop","f","5","f5"
"livechess","1022982902","21...Qd5","black","21","Queen","d","5","d5"
"livechess","1022982902","22...Bxe4","black","22","Bishop","e","4","e4"
"livechess","1022982902","23...Qxe4","black","23","Queen","e","4","e4"
"livechess","1022982902","24...Qxa4","black","24","Queen","a","4","a4"
"livechess","1022982902","25...Qc2+","black","25","Queen","c","2","c2"
"livechess","1022982902","26...Qf5+","black","26","Queen","f","5","f5"
"livechess","1022982902","27...Be5","black","27","Bishop","e","5","e5"
"livechess","1022982902","28...Qc2+","black","28","Queen","c","2","c2"
"livechess","1022982902","29...Qxd2+","black","29","Queen","d","2","d2"
"livechess","1022982902","30...Bxg3","black","30","Bishop","g","3","g3"
"livechess","1022982902","31...h6","black","31","pawn","h","6","h6"
"livechess","1022982902","32...b5","black","32","pawn","b","5","b5"
"livechess","1022982902","33...b4","black","33","pawn","b","4","b4"
"livechess","1022982902","34...Kh7","black","34","King","h","7","h7"
"livechess","1022982902","35...a4","black","35","pawn","a","4","a4"
"livechess","1022982902","36...Rfd8","black","36","Rook","d","8","d8"
"livechess","1022982902","37...a3","black","37","pawn","a","3","a3"
"livechess","1022982902","38...a2","black","38","pawn","a","2","a2"
"livechess","1022982902","39...a1=Q","black","39","Queen","a","1","a1"
"livechess","1024883998","1.e3","white","1","pawn","e","3","e3"
"livechess","1024883998","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1024883998","3.Qe4","white","3","Queen","e","4","e4"
"livechess","1024883998","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1024883998","5.Qa4","white","5","Queen","a","4","a4"
"livechess","1024883998","6.Na3","white","6","Knight","a","3","a3"
"livechess","1024883998","7.b4","white","7","pawn","b","4","b4"
"livechess","1024883998","8.Bb5","white","8","Bishop","b","5","b5"
"livechess","1024883998","9.Nxe5","white","9","Knight","e","5","e5"
"livechess","1024883998","10.Bxc6+","white","10","Bishop","c","6","c6"
"livechess","1024883998","11.Nxc6","white","11","Knight","c","6","c6"
"livechess","1024883998","12.b5","white","12","pawn","b","5","b5"
"livechess","1024883998","13.bxc6","white","13","pawn","c","6","c6"
"livechess","1024883998","14.Nb5","white","14","Knight","b","5","b5"
"livechess","1024883998","15.Rb1","white","15","Rook","b","1","b1"
"livechess","1024883998","16.Nd4","white","16","Knight","d","4","d4"
"livechess","1024883998","17.Bb2","white","17","Bishop","b","2","b2"
"livechess","1024883998","18.f3","white","18","pawn","f","3","f3"
"livechess","1024883998","19.Bc3","white","19","Bishop","c","3","c3"
"livechess","1024883998","20.Bxd4","white","20","Bishop","d","4","d4"
"livechess","1024883998","21.Rb4","white","21","Rook","b","4","b4"
"livechess","1024883998","22.Bc5","white","22","Bishop","c","5","c5"
"livechess","1024883998","23.Rg4","white","23","Rook","g","4","g4"
"livechess","1024883998","24.Bd4","white","24","Bishop","d","4","d4"
"livechess","1024883998","25.h4","white","25","pawn","h","4","h4"
"livechess","1024883998","26.Qxd4","white","26","Queen","d","4","d4"
"livechess","1024883998","27.Qc3","white","27","Queen","c","3","c3"
"livechess","1024883998","28.Rg3","white","28","Rook","g","3","g3"
"livechess","1024883998","29.Rg6","white","29","Rook","g","6","g6"
"livechess","1024883998","30.dxc3","white","30","pawn","c","3","c3"
"livechess","1024883998","31.Kd2","white","31","King","d","2","d2"
"livechess","1024883998","1...e5","black","1","pawn","e","5","e5"
"livechess","1024883998","2...d6","black","2","pawn","d","6","d6"
"livechess","1024883998","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1024883998","4...Nf6","black","4","Knight","f","6","f6"
"livechess","1024883998","5...Bf5","black","5","Bishop","f","5","f5"
"livechess","1024883998","6...Qd7","black","6","Queen","d","7","d7"
"livechess","1024883998","7...d5","black","7","pawn","d","5","d5"
"livechess","1024883998","8...a6","black","8","pawn","a","6","a6"
"livechess","1024883998","9...Qd6","black","9","Queen","d","6","d6"
"livechess","1024883998","10...bxc6","black","10","pawn","c","6","c6"
"livechess","1024883998","11...Bd7","black","11","Bishop","d","7","d7"
"livechess","1024883998","12...Bxc6","black","12","Bishop","c","6","c6"
"livechess","1024883998","13...Be7","black","13","Bishop","e","7","e7"
"livechess","1024883998","14...Qe5","black","14","Queen","e","5","e5"
"livechess","1024883998","15...O-O","black","15","King & Rook","multiple","1|8","O"
"livechess","1024883998","16...Bc5","black","16","Bishop","c","5","c5"
"livechess","1024883998","17...Qe4","black","17","Queen","e","4","e4"
"livechess","1024883998","18...Qe7","black","18","Queen","e","7","e7"
"livechess","1024883998","19...Bxd4","black","19","Bishop","d","4","d4"
"livechess","1024883998","20...Ne8","black","20","Knight","e","8","e8"
"livechess","1024883998","21...Nd6","black","21","Knight","d","6","d6"
"livechess","1024883998","22...Qe6","black","22","Queen","e","6","e6"
"livechess","1024883998","23...Rfe8","black","23","Rook","e","8","e8"
"livechess","1024883998","24...Nf5","black","24","Knight","f","5","f5"
"livechess","1024883998","25...Nxd4","black","25","Knight","d","4","d4"
"livechess","1024883998","26...f6","black","26","pawn","f","6","f6"
"livechess","1024883998","27...h5","black","27","pawn","h","5","h5"
"livechess","1024883998","28...Qe5","black","28","Queen","e","5","e5"
"livechess","1024883998","29...Qxc3","black","29","Queen","c","3","c3"
"livechess","1024883998","30...Rxe3+","black","30","Rook","e","3","e3"
"livechess","1024909004","1.e3","white","1","pawn","e","3","e3"
"livechess","1024909004","2.a3","white","2","pawn","a","3","a3"
"livechess","1024909004","3.b4","white","3","pawn","b","4","b4"
"livechess","1024909004","4.h3","white","4","pawn","h","3","h3"
"livechess","1024909004","5.Bb2","white","5","Bishop","b","2","b2"
"livechess","1024909004","6.Nf3","white","6","Knight","f","3","f3"
"livechess","1024909004","7.Bd3","white","7","Bishop","d","3","d3"
"livechess","1024909004","8.Rf1","white","8","Rook","f","1","f1"
"livechess","1024909004","9.Ng5","white","9","Knight","g","5","g5"
"livechess","1024909004","10.Qxh5","white","10","Queen","h","5","h5"
"livechess","1024909004","11.Nxh7","white","11","Knight","h","7","h7"
"livechess","1024909004","12.Ng5","white","12","Knight","g","5","g5"
"livechess","1024909004","13.Rh1","white","13","Rook","h","1","h1"
"livechess","1024909004","14.f3","white","14","pawn","f","3","f3"
"livechess","1024909004","15.Bxg7","white","15","Bishop","g","7","g7"
"livechess","1024909004","16.Rxh5","white","16","Rook","h","5","h5"
"livechess","1024909004","17.Nc3","white","17","Knight","c","3","c3"
"livechess","1024909004","18.Kd1","white","18","King","d","1","d1"
"livechess","1024909004","19.Be2","white","19","Bishop","e","2","e2"
"livechess","1024909004","20.Nh7","white","20","Knight","h","7","h7"
"livechess","1024909004","21.Nf6","white","21","Knight","f","6","f6"
"livechess","1024909004","22.Nfxd5","white","22","Knight","d","5","d5"
"livechess","1024909004","23.Nxd5","white","23","Knight","d","5","d5"
"livechess","1024909004","24.c3","white","24","pawn","c","3","c3"
"livechess","1024909004","25.Bd3","white","25","Bishop","d","3","d3"
"livechess","1024909004","26.e4","white","26","pawn","e","4","e4"
"livechess","1024909004","27.Bxe4","white","27","Bishop","e","4","e4"
"livechess","1024909004","28.Kc2","white","28","King","c","2","c2"
"livechess","1024909004","29.Bf5","white","29","Bishop","f","5","f5"
"livechess","1024909004","30.Rah1","white","30","Rook","h","1","h1"
"livechess","1024909004","31.Rh6+","white","31","Rook","h","6","h6"
"livechess","1024909004","32.Bd7","white","32","Bishop","d","7","d7"
"livechess","1024909004","33.R1h5+","white","33","Rook","h","5","h5"
"livechess","1024909004","34.Rxf5+","white","34","Rook","f","5","f5"
"livechess","1024909004","35.Rh5+","white","35","Rook","h","5","h5"
"livechess","1024909004","36.bxc5","white","36","pawn","c","5","c5"
"livechess","1024909004","37.Kd3","white","37","King","d","3","d3"
"livechess","1024909004","38.Rh6+","white","38","Rook","h","6","h6"
"livechess","1024909004","39.Ra6","white","39","Rook","a","6","a6"
"livechess","1024909004","40.Rxa7","white","40","Rook","a","7","a7"
"livechess","1024909004","41.Ke2","white","41","King","e","2","e2"
"livechess","1024909004","42.a4","white","42","pawn","a","4","a4"
"livechess","1024909004","43.cxd4+","white","43","pawn","d","4","d4"
"livechess","1024909004","44.Rd7+","white","44","Rook","d","7","d7"
"livechess","1024909004","45.a5","white","45","pawn","a","5","a5"
"livechess","1024909004","46.Rc7+","white","46","Rook","c","7","c7"
"livechess","1024909004","47.Rb7+","white","47","Rook","b","7","b7"
"livechess","1024909004","48.Rc7","white","48","Rook","c","7","c7"
"livechess","1024909004","49.Kf1","white","49","King","f","1","f1"
"livechess","1024909004","50.Ra7+","white","50","Rook","a","7","a7"
"livechess","1024909004","51.Ra1","white","51","Rook","a","1","a1"
"livechess","1024909004","52.Rxd1","white","52","Rook","d","1","d1"
"livechess","1024909004","53.Kg2","white","53","King","g","2","g2"
"livechess","1024909004","54.Kh3","white","54","King","h","3","h3"
"livechess","1024909004","55.Kg4","white","55","King","g","4","g4"
"livechess","1024909004","1...e6","black","1","pawn","e","6","e6"
"livechess","1024909004","2...Qg5","black","2","Queen","g","5","g5"
"livechess","1024909004","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1024909004","4...Bd6","black","4","Bishop","d","6","d6"
"livechess","1024909004","5...Nf6","black","5","Knight","f","6","f6"
"livechess","1024909004","6...Qg6","black","6","Queen","g","6","g6"
"livechess","1024909004","7...Qxg2","black","7","Queen","g","2","g2"
"livechess","1024909004","8...Qxh3","black","8","Queen","h","3","h3"
"livechess","1024909004","9...Qh5","black","9","Queen","h","5","h5"
"livechess","1024909004","10...Nxh5","black","10","Knight","h","5","h5"
"livechess","1024909004","11...f5","black","11","pawn","f","5","f5"
"livechess","1024909004","12...b6","black","12","pawn","b","6","b6"
"livechess","1024909004","13...Bb7","black","13","Bishop","b","7","b7"
"livechess","1024909004","14...Ne7","black","14","Knight","e","7","e7"
"livechess","1024909004","15...Rg8","black","15","Rook","g","8","g8"
"livechess","1024909004","16...Rxg7","black","16","Rook","g","7","g7"
"livechess","1024909004","17...Bg3+","black","17","Bishop","g","3","g3"
"livechess","1024909004","18...O-O-O","black","18","King & Rook","multiple","1|8","O"
"livechess","1024909004","19...Rdg8","black","19","Rook","g","8","g8"
"livechess","1024909004","20...Bd5","black","20","Bishop","d","5","d5"
"livechess","1024909004","21...Rf8","black","21","Rook","f","8","f8"
"livechess","1024909004","22...Nxd5","black","22","Knight","d","5","d5"
"livechess","1024909004","23...exd5","black","23","pawn","d","5","d5"
"livechess","1024909004","24...c6","black","24","pawn","c","6","c6"
"livechess","1024909004","25...f4","black","25","pawn","f","4","f4"
"livechess","1024909004","26...dxe4","black","26","pawn","e","4","e4"
"livechess","1024909004","27...Kc7","black","27","King","c","7","c7"
"livechess","1024909004","28...d5","black","28","pawn","d","5","d5"
"livechess","1024909004","29...Kd6","black","29","King","d","6","d6"
"livechess","1024909004","30...c5","black","30","pawn","c","5","c5"
"livechess","1024909004","31...Ke5","black","31","King","e","5","e5"
"livechess","1024909004","32...Rxd7","black","32","Rook","d","7","d7"
"livechess","1024909004","33...Rf5","black","33","Rook","f","5","f5"
"livechess","1024909004","34...Kxf5","black","34","King","f","5","f5"
"livechess","1024909004","35...Ke6","black","35","King","e","6","e6"
"livechess","1024909004","36...bxc5","black","36","pawn","c","5","c5"
"livechess","1024909004","37...Rb7","black","37","Rook","b","7","b7"
"livechess","1024909004","38...Kf5","black","38","King","f","5","f5"
"livechess","1024909004","39...Rb2","black","39","Rook","b","2","b2"
"livechess","1024909004","40...c4+","black","40","pawn","c","4","c4"
"livechess","1024909004","41...Ke5","black","41","King","e","5","e5"
"livechess","1024909004","42...d4","black","42","pawn","d","4","d4"
"livechess","1024909004","43...Kxd4","black","43","King","d","4","d4"
"livechess","1024909004","44...Kc5","black","44","King","c","5","c5"
"livechess","1024909004","45...c3","black","45","pawn","c","3","c3"
"livechess","1024909004","46...Kb5","black","46","King","b","5","b5"
"livechess","1024909004","47...Kxa5","black","47","King","a","5","a5"
"livechess","1024909004","48...Rxd2+","black","48","Rook","d","2","d2"
"livechess","1024909004","49...c2","black","49","pawn","c","2","c2"
"livechess","1024909004","50...Kb6","black","50","King","b","6","b6"
"livechess","1024909004","51...Rd1+","black","51","Rook","d","1","d1"
"livechess","1024909004","52...cxd1=Q+","black","52","Queen","d","1","d1"
"livechess","1024909004","53...Qe1","black","53","Queen","e","1","e1"
"livechess","1024909004","54...Qf1+","black","54","Queen","f","1","f1"
"livechess","1024916687","1.e3","white","1","pawn","e","3","e3"
"livechess","1024916687","2.Qg4","white","2","Queen","g","4","g4"
"livechess","1024916687","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1024916687","4.Bd3","white","4","Bishop","d","3","d3"
"livechess","1024916687","5.Nf3","white","5","Knight","f","3","f3"
"livechess","1024916687","6.b3","white","6","pawn","b","3","b3"
"livechess","1024916687","7.Bb2","white","7","Bishop","b","2","b2"
"livechess","1024916687","8.Ke2","white","8","King","e","2","e2"
"livechess","1024916687","9.Qxf3","white","9","Queen","f","3","f3"
"livechess","1024916687","10.Be4","white","10","Bishop","e","4","e4"
"livechess","1024916687","11.Bxc6","white","11","Bishop","c","6","c6"
"livechess","1024916687","12.Na4","white","12","Knight","a","4","a4"
"livechess","1024916687","13.Nxb2","white","13","Knight","b","2","b2"
"livechess","1024916687","14.h4","white","14","pawn","h","4","h4"
"livechess","1024916687","15.g4","white","15","pawn","g","4","g4"
"livechess","1024916687","16.d3","white","16","pawn","d","3","d3"
"livechess","1024916687","17.h5","white","17","pawn","h","5","h5"
"livechess","1024916687","18.Rag1","white","18","Rook","g","1","g1"
"livechess","1024916687","19.Qe4","white","19","Queen","e","4","e4"
"livechess","1024916687","20.hxg6+","white","20","pawn","g","6","g6"
"livechess","1024916687","21.Qe5+","white","21","Queen","e","5","e5"
"livechess","1024916687","22.gxf5","white","22","pawn","f","5","f5"
"livechess","1024916687","23.d4","white","23","pawn","d","4","d4"
"livechess","1024916687","24.Qf4","white","24","Queen","f","4","f4"
"livechess","1024916687","25.Nd3","white","25","Knight","d","3","d3"
"livechess","1024916687","26.Rxg1+","white","26","Rook","g","1","g1"
"livechess","1024916687","27.Ne5","white","27","Knight","e","5","e5"
"livechess","1024916687","28.Nf7","white","28","Knight","f","7","f7"
"livechess","1024916687","29.Qg3","white","29","Queen","g","3","g3"
"livechess","1024916687","30.Qh2","white","30","Queen","h","2","h2"
"livechess","1024916687","31.Rxg4","white","31","Rook","g","4","g4"
"livechess","1024916687","32.Qxc7","white","32","Queen","c","7","c7"
"livechess","1024916687","33.Qxe7","white","33","Queen","e","7","e7"
"livechess","1024916687","34.Ne5","white","34","Knight","e","5","e5"
"livechess","1024916687","35.c4","white","35","pawn","c","4","c4"
"livechess","1024916687","36.bxc4","white","36","pawn","c","4","c4"
"livechess","1024916687","37.f3","white","37","pawn","f","3","f3"
"livechess","1024916687","38.Kxf3","white","38","King","f","3","f3"
"livechess","1024916687","39.e4","white","39","pawn","e","4","e4"
"livechess","1024916687","40.d5","white","40","pawn","d","5","d5"
"livechess","1024916687","41.exd5","white","41","pawn","d","5","d5"
"livechess","1024916687","42.d6","white","42","pawn","d","6","d6"
